"hotel_id","partition","n_clusters","log_model_evidence","log_bayes_factor_partition_vs_homogeneity","posterior_probability","scaled_integration_error","integration_mode_lambda","alpha","beta","model_prior","period_scenario","source_scenario","excluded_platform","score_mode","n_platforms","n_reviews_scenario"
"HWYNN001","agoda | booking_via_agoda | priceline | tripcom",4,-427.837963126146,21.2666093019852,0.0444084718297903,5.99292289903238e-11,1.38147665071502,0.5,0,"uniform","2025","all_sources",NA,"floor",4,447
"HWYNN001","agoda | booking_via_agoda+priceline | tripcom",3,-428.207951561742,20.8966208663891,0.0306748107978285,4.24883775619366e-12,1.44338986525219,0.5,0,"uniform","2025","all_sources",NA,"floor",4,447
"HWYNN001","agoda+booking_via_agoda | priceline | tripcom",3,-428.468458582868,20.636113845263,0.0236398725560162,1.25368408969388e-12,1.39675413219346,0.5,0,"uniform","2025","all_sources",NA,"floor",4,447
"HWYNN001","agoda+booking_via_agoda+priceline | tripcom",2,-428.575254964405,20.5293174637266,0.0212453579045429,1.14170319804039e-11,1.49578568771878,0.5,0,"uniform","2025","all_sources",NA,"floor",4,447
"HWYNN001","agoda+booking_via_agoda+priceline+tripcom",1,-449.104572428131,0,2.5792578439829e-11,0,NA,0.5,0,"uniform","2025","all_sources",NA,"floor",4,447
"HWYNN001","agoda+booking_via_agoda+tripcom | priceline",2,-450.294740587395,-1.19016815926403,7.84533144041374e-12,1.09510867835506e-10,1.49564947002882,0.5,0,"uniform","2025","all_sources",NA,"floor",4,447
"HWYNN001","agoda+priceline | booking_via_agoda+tripcom",2,-450.484314966683,-1.37974253855225,6.49053040982996e-12,1.15948975553826e-11,1.54244312549424,0.5,0,"uniform","2025","all_sources",NA,"floor",4,447
"HWYNN001","agoda | booking_via_agoda+priceline+tripcom",2,-450.780520241979,-1.67594781384736,4.82658403985291e-12,1.15942645777361e-11,1.56095229721927,0.5,0,"uniform","2025","all_sources",NA,"floor",4,447
"HWYNN001","agoda | booking_via_agoda+tripcom | priceline",3,-451.644368188379,-2.53979576024818,2.03458330322451e-12,1.18624621764646e-12,1.43426203508042,0.5,0,"uniform","2025","all_sources",NA,"floor",4,447
"HWYNN001","agoda+priceline+tripcom | booking_via_agoda",2,-435.967353177034,11.7528313375991,0.300183878854576,1.60873518658811e-11,1.66019382016103,0.5,0,"uniform","2025","all_sources",NA,"round",4,447
"HWYNN001","agoda+booking_via_agoda | priceline+tripcom",2,-436.235473442111,11.484711072522,0.229585371934662,1.52855129929045e-11,1.62674268278748,0.5,0,"uniform","2025","all_sources",NA,"round",4,447
"HWYNN001","agoda | booking_via_agoda | priceline+tripcom",3,-436.978219287272,10.7419652273605,0.109238012894708,5.00254016431034e-12,1.58244572571153,0.5,0,"uniform","2025","all_sources",NA,"round",4,447
"HWYNN001","agoda+tripcom | booking_via_agoda | priceline",3,-437.329084424287,10.3911000903463,0.0769121582852488,3.22156062949296e-12,1.49724682964736,0.5,0,"uniform","2025","all_sources",NA,"round",4,447
"HWYNN001","agoda+priceline | booking_via_agoda | tripcom",3,-437.437086609121,10.2830979055121,0.0690383249404094,4.71294131519866e-12,1.55410971689981,0.5,0,"uniform","2025","all_sources",NA,"round",4,447
"HWYNN001","agoda+booking_via_agoda | priceline | tripcom",3,-437.609278431975,10.1109060826581,0.0581176823812432,2.44364595369938e-12,1.47584686582328,0.5,0,"uniform","2025","all_sources",NA,"round",4,447
"HWYNN001","agoda+tripcom | booking_via_agoda+priceline",2,-437.619421768465,10.1007627461673,0.0575311548745591,1.59073237235539e-11,1.65206228792374,0.5,0,"uniform","2025","all_sources",NA,"round",4,447
"HWYNN001","agoda+booking_via_agoda+priceline | tripcom",2,-437.763862323614,9.95632219101878,0.0497935804864306,1.50726617276983e-11,1.61928848815502,0.5,0,"uniform","2025","all_sources",NA,"round",4,447
"HWYNN001","agoda | booking_via_agoda | priceline | tripcom",4,-438.302734406548,9.41745010808455,0.0290498693797112,6.64989344583167e-11,1.47823202840481,0.5,0,"uniform","2025","all_sources",NA,"round",4,447
"HWYNN001","agoda | booking_via_agoda+priceline | tripcom",3,-438.649092947271,9.07109156736192,0.0205457775162881,4.91636409056338e-12,1.57657078810271,0.5,0,"uniform","2025","all_sources",NA,"round",4,447
"HWYNN001","agoda+booking_via_agoda+priceline+tripcom",1,-447.720184514633,0,2.361552301749e-06,0,NA,0.5,0,"uniform","2025","all_sources",NA,"round",4,447
"HWYNN001","agoda+booking_via_agoda+tripcom | priceline",2,-448.681981059949,-0.961796545316588,9.02598559508017e-07,1.48227297514497e-11,1.5301053351883,0.5,0,"uniform","2025","all_sources",NA,"round",4,447
"HWYNN001","agoda+priceline | booking_via_agoda+tripcom",2,-449.432407768974,-1.71222325434104,4.2617547833654e-07,1.41718969568126e-11,1.63885386643798,0.5,0,"uniform","2025","all_sources",NA,"round",4,447
"HWYNN001","agoda | booking_via_agoda+priceline+tripcom",2,-449.691144065255,-1.97095955062213,3.2901879807853e-07,1.46134546469194e-11,1.68080230329988,0.5,0,"uniform","2025","all_sources",NA,"round",4,447
"HWYNN001","agoda | booking_via_agoda+tripcom | priceline",3,-450.35672725478,-2.63654274014738,1.69107007770978e-07,2.26657798734539e-12,1.50959063468775,0.5,0,"uniform","2025","all_sources",NA,"round",4,447
"HWYNN001","booking_via_agoda | priceline+tripcom",2,-411.666139442016,8.90533114683171,0.681996929453915,1.64406102730824e-11,1.68201813230667,0.5,0,"uniform","2025","leave_out_agoda","agoda","ceiling",3,421
"HWYNN001","booking_via_agoda | priceline | tripcom",3,-412.990198837006,7.58127175184171,0.181447392022879,3.74534263126529e-12,1.51176288910436,0.5,0,"uniform","2025","leave_out_agoda","agoda","ceiling",3,421
"HWYNN001","booking_via_agoda+priceline | tripcom",2,-413.275400625822,7.2960699630259,0.136423493697358,1.63094776938268e-11,1.67542873171546,0.5,0,"uniform","2025","leave_out_agoda","agoda","ceiling",3,421
"HWYNN001","booking_via_agoda+priceline+tripcom",1,-420.571470588848,0,9.25222621743635e-05,0,NA,0.5,0,"uniform","2025","leave_out_agoda","agoda","ceiling",3,421
"HWYNN001","booking_via_agoda+tripcom | priceline",2,-421.418512114629,-0.847041525781094,3.96625636594089e-05,1.45289543279991e-11,1.54547337837284,0.5,0,"uniform","2025","leave_out_agoda","agoda","ceiling",3,421
"HWYNN001","booking_via_agoda | priceline+tripcom",2,-399.164155979364,23.8427975512191,0.669711787362249,1.23028077968104e-11,1.52694188486594,0.5,0,"uniform","2025","leave_out_agoda","agoda","floor",3,421
"HWYNN001","booking_via_agoda | priceline | tripcom",3,-400.418890566763,22.5880629638206,0.190969334790449,1.15053491402176e-12,1.40780343558392,0.5,0,"uniform","2025","leave_out_agoda","agoda","floor",3,421
"HWYNN001","booking_via_agoda+priceline | tripcom",2,-400.734238040396,22.2727154901872,0.139318877808443,1.18276494514281e-11,1.51157747688396,0.5,0,"uniform","2025","leave_out_agoda","agoda","floor",3,421
"HWYNN001","booking_via_agoda+priceline+tripcom",1,-423.006953530583,0,2.95864278455699e-11,0,NA,0.5,0,"uniform","2025","leave_out_agoda","agoda","floor",3,421
"HWYNN001","booking_via_agoda+tripcom | priceline",2,-424.164282857183,-1.15732932659949,9.29973970304774e-12,1.1354556500748e-10,1.50101633059196,0.5,0,"uniform","2025","leave_out_agoda","agoda","floor",3,421
"HWYNN001","booking_via_agoda | priceline+tripcom",2,-409.17483810828,12.4305263038539,0.694221315113436,1.55719829136493e-11,1.63961540528235,0.5,0,"uniform","2025","leave_out_agoda","agoda","round",3,421
"HWYNN001","booking_via_agoda | priceline | tripcom",3,-410.551411702528,11.0539527096057,0.175250646211874,2.68954716468912e-12,1.48386820094574,0.5,0,"uniform","2025","leave_out_agoda","agoda","round",3,421
"HWYNN001","booking_via_agoda+priceline | tripcom",2,-410.846070382272,10.7592940298617,0.130524184774573,1.53391156812685e-11,1.63079946163122,0.5,0,"uniform","2025","leave_out_agoda","agoda","round",3,421
"HWYNN001","booking_via_agoda+priceline+tripcom",1,-421.605364412133,0,2.77324962566481e-06,0,NA,0.5,0,"uniform","2025","leave_out_agoda","agoda","round",3,421
"HWYNN001","booking_via_agoda+tripcom | priceline",2,-422.547821052756,-0.942456640622993,1.08065046477162e-06,1.47791085021641e-11,1.53280050601618,0.5,0,"uniform","2025","leave_out_agoda","agoda","round",3,421
"HWYNN001","agoda+priceline+tripcom",1,-205.152361022105,0,0.381667933964192,0,NA,0.5,0,"uniform","2025","leave_out_booking_via_agoda","booking_via_agoda","ceiling",3,205
"HWYNN001","agoda | priceline+tripcom",2,-205.303808543115,-0.151447521010084,0.328029461742108,1.37937826114594e-11,1.64112377458887,0.5,0,"uniform","2025","leave_out_booking_via_agoda","booking_via_agoda","ceiling",3,205
"HWYNN001","agoda+priceline | tripcom",2,-206.330191494051,-1.17783047194607,0.117533156387408,1.25533206984433e-11,1.57811080632248,0.5,0,"uniform","2025","leave_out_booking_via_agoda","booking_via_agoda","ceiling",3,205
"HWYNN001","agoda | priceline | tripcom",3,-206.620737294665,-1.46837627255977,0.087897791144178,1.74097640374239e-12,1.48493863962914,0.5,0,"uniform","2025","leave_out_booking_via_agoda","booking_via_agoda","ceiling",3,205
"HWYNN001","agoda+tripcom | priceline",2,-206.655771774884,-1.50341075277896,0.0848716567621141,6.26132648819001e-11,1.42841650920563,0.5,0,"uniform","2025","leave_out_booking_via_agoda","booking_via_agoda","ceiling",3,205
"HWYNN001","agoda+priceline+tripcom",1,-191.850345576742,0,0.533539299342375,0,NA,0.5,0,"uniform","2025","leave_out_booking_via_agoda","booking_via_agoda","floor",3,205
"HWYNN001","agoda | priceline+tripcom",2,-193.034361488696,-1.18401591195396,0.163288213324528,5.61459455657461e-11,1.32781223313316,0.5,0,"uniform","2025","leave_out_booking_via_agoda","booking_via_agoda","floor",3,205
"HWYNN001","agoda+priceline | tripcom",2,-193.126994572579,-1.27664899583644,0.148841761079513,5.05112612970724e-11,1.30630939129239,0.5,0,"uniform","2025","leave_out_booking_via_agoda","booking_via_agoda","floor",3,205
"HWYNN001","agoda+tripcom | priceline",2,-193.459184457273,-1.60883888053064,0.106771800430192,1.83217728559422e-11,1.28661432132988,0.5,0,"uniform","2025","leave_out_booking_via_agoda","booking_via_agoda","floor",3,205
"HWYNN001","agoda | priceline | tripcom",3,-194.267908822166,-2.41756324542328,0.0475589258234037,3.73155265549546e-12,1.27664173951126,0.5,0,"uniform","2025","leave_out_booking_via_agoda","booking_via_agoda","floor",3,205
"HWYNN001","agoda+priceline+tripcom",1,-202.112165947583,0,0.585210442971492,0,NA,0.5,0,"uniform","2025","leave_out_booking_via_agoda","booking_via_agoda","round",3,205
"HWYNN001","agoda | priceline+tripcom",2,-203.42103650923,-1.30887056164687,0.158079955496177,1.15941283769788e-11,1.49743851731908,0.5,0,"uniform","2025","leave_out_booking_via_agoda","booking_via_agoda","round",3,205
"HWYNN001","agoda+tripcom | priceline",2,-203.738228848509,-1.62606290092535,0.115112350600917,4.15318747825786e-11,1.38090691661606,0.5,0,"uniform","2025","leave_out_booking_via_agoda","booking_via_agoda","round",3,205
"HWYNN001","agoda+priceline | tripcom",2,-203.871675535115,-1.75950958753114,0.100731839007473,1.17768326929025e-11,1.45984233158464,0.5,0,"uniform","2025","leave_out_booking_via_agoda","booking_via_agoda","round",3,205
"HWYNN001","agoda | priceline | tripcom",3,-204.773853430669,-2.66168748308596,0.0408654119239372,1.78162494312065e-12,1.39253107300987,0.5,0,"uniform","2025","leave_out_booking_via_agoda","booking_via_agoda","round",3,205
"HWYNN001","agoda+booking_via_agoda | tripcom",2,-426.493090177806,8.17533231249956,0.736194089305273,1.64463194606023e-11,1.68273183139368,0.5,0,"uniform","2025","leave_out_priceline","priceline","ceiling",3,436
"HWYNN001","agoda | booking_via_agoda | tripcom",3,-428.181225368044,6.48719712226188,0.136095739097448,7.16914221102669e-12,1.68986671726671,0.5,0,"uniform","2025","leave_out_priceline","priceline","ceiling",3,436
"HWYNN001","agoda+tripcom | booking_via_agoda",2,-428.24668194636,6.42174054394536,0.127472674464671,1.70082798844223e-11,1.72156155524894,0.5,0,"uniform","2025","leave_out_priceline","priceline","ceiling",3,436
"HWYNN001","agoda+booking_via_agoda+tripcom",1,-434.668422490306,0,0.000207248127447992,0,NA,0.5,0,"uniform","2025","leave_out_priceline","priceline","ceiling",3,436
"HWYNN001","agoda | booking_via_agoda+tripcom",2,-436.592875951599,-1.92445346129307,3.02490051837558e-05,1.67332570257704e-11,1.82087624606943,0.5,0,"uniform","2025","leave_out_priceline","priceline","ceiling",3,436
"HWYNN001","agoda+tripcom | booking_via_agoda",2,-415.132054293184,22.9149724661652,0.591655198320194,1.2943625016932e-11,1.54618356113299,0.5,0,"uniform","2025","leave_out_priceline","priceline","floor",3,436
"HWYNN001","agoda | booking_via_agoda | tripcom",3,-415.948277759509,22.0987489998398,0.261569641518413,4.56530055499297e-12,1.449674763743,0.5,0,"uniform","2025","leave_out_priceline","priceline","floor",3,436
"HWYNN001","agoda+booking_via_agoda | tripcom",2,-416.526076430501,21.520950328848,0.146775160082476,1.16263260082052e-11,1.50396998188762,0.5,0,"uniform","2025","leave_out_priceline","priceline","floor",3,436
"HWYNN001","agoda+booking_via_agoda+tripcom",1,-438.047026759349,0,6.61032160981376e-11,0,NA,0.5,0,"uniform","2025","leave_out_priceline","priceline","floor",3,436
"HWYNN001","agoda | booking_via_agoda+tripcom",2,-439.689351948366,-1.64232518901662,1.27929240784066e-11,1.16627931319357e-11,1.56493120880807,0.5,0,"uniform","2025","leave_out_priceline","priceline","floor",3,436
"HWYNN001","agoda+tripcom | booking_via_agoda",2,-425.356362958912,11.0691410231705,0.474652927379684,1.61201702092283e-11,1.66291617478905,0.5,0,"uniform","2025","leave_out_priceline","priceline","round",3,436
"HWYNN001","agoda+booking_via_agoda | tripcom",2,-425.644082074055,10.781421908027,0.355976508962475,1.529785174217e-11,1.62857122310512,0.5,0,"uniform","2025","leave_out_priceline","priceline","round",3,436
"HWYNN001","agoda | booking_via_agoda | tripcom",3,-426.386907706641,10.0385962754415,0.169362114168326,5.01556516988636e-12,1.58366740427833,0.5,0,"uniform","2025","leave_out_priceline","priceline","round",3,436
"HWYNN001","agoda+booking_via_agoda+tripcom",1,-436.425503982082,0,7.39791433283406e-06,0,NA,0.5,0,"uniform","2025","leave_out_priceline","priceline","round",3,436
"HWYNN001","agoda | booking_via_agoda+tripcom",2,-438.376412906413,-1.95090892433041,1.05157515662783e-06,1.47161071004645e-11,1.68584565037898,0.5,0,"uniform","2025","leave_out_priceline","priceline","round",3,436
"HWYNN001","agoda+booking_via_agoda+priceline",1,-270.13557323203,0,0.402714999641191,0,NA,0.5,0,"uniform","2025","leave_out_tripcom","tripcom","ceiling",3,279
"HWYNN001","agoda+booking_via_agoda | priceline",2,-270.202182897408,-0.0666096653774275,0.376764170572732,1.31076955730036e-11,1.63171472771345,0.5,0,"uniform","2025","leave_out_tripcom","tripcom","ceiling",3,279
"HWYNN001","agoda+priceline | booking_via_agoda",2,-271.565659866398,-1.43008663436763,0.0963649436579277,1.68516212346731e-11,1.84475482310689,0.5,0,"uniform","2025","leave_out_tripcom","tripcom","ceiling",3,279
"HWYNN001","agoda | booking_via_agoda | priceline",3,-271.902250886622,-1.76667765459223,0.0688239269732038,8.39089700063285e-12,1.65480343782535,0.5,0,"uniform","2025","leave_out_tripcom","tripcom","ceiling",3,279
"HWYNN001","agoda | booking_via_agoda+priceline",2,-272.120451682044,-1.98487845001398,0.0553319591549459,1.64625565049226e-11,1.91596571967956,0.5,0,"uniform","2025","leave_out_tripcom","tripcom","ceiling",3,279
"HWYNN001","agoda+priceline | booking_via_agoda",2,-271.032788777528,1.51151719600733,0.517375877081627,1.47352964666214e-11,1.67636575650618,0.5,0,"uniform","2025","leave_out_tripcom","tripcom","floor",3,279
"HWYNN001","agoda | booking_via_agoda | priceline",3,-272.216877320905,0.327428652630317,0.158329942911011,2.2423081942415e-12,1.51929912285959,0.5,0,"uniform","2025","leave_out_tripcom","tripcom","floor",3,279
"HWYNN001","agoda | booking_via_agoda+priceline",2,-272.495781488421,0.0485244851143989,0.119794399330737,1.43955754160708e-11,1.69109906281965,0.5,0,"uniform","2025","leave_out_tripcom","tripcom","floor",3,279
"HWYNN001","agoda+booking_via_agoda+priceline",1,-272.544305973536,0,0.114120219449323,0,NA,0.5,0,"uniform","2025","leave_out_tripcom","tripcom","floor",3,279
"HWYNN001","agoda+booking_via_agoda | priceline",2,-272.777540273632,-0.233234300096626,0.0903795612272753,1.3351817217693e-11,1.61540805691876,0.5,0,"uniform","2025","leave_out_tripcom","tripcom","floor",3,279
"HWYNN001","agoda+priceline | booking_via_agoda",2,-271.587562945063,0.0270856304434233,0.286846994732642,1.61662841226898e-11,1.74686235637711,0.5,0,"uniform","2025","leave_out_tripcom","tripcom","round",3,279
"HWYNN001","agoda+booking_via_agoda+priceline",1,-271.614648575507,0,0.279181839432193,0,NA,0.5,0,"uniform","2025","leave_out_tripcom","tripcom","round",3,279
"HWYNN001","agoda+booking_via_agoda | priceline",2,-271.781964705404,-0.167316129897131,0.236168892169956,1.32510580645051e-11,1.62195858861343,0.5,0,"uniform","2025","leave_out_tripcom","tripcom","round",3,279
"HWYNN001","agoda | booking_via_agoda | priceline",3,-272.53275994353,-0.918111368023233,0.111469605322693,4.47649516861598e-12,1.57759773872481,0.5,0,"uniform","2025","leave_out_tripcom","tripcom","round",3,279
"HWYNN001","agoda | booking_via_agoda+priceline",2,-272.788303828861,-1.17365525335396,0.0863326683424887,1.62370662888938e-11,1.78659211059356,0.5,0,"uniform","2025","leave_out_tripcom","tripcom","round",3,279
"HWYNN001","agoda+priceline | booking_via_agoda | tripcom",3,-899.125330639516,28.8243616727458,0.282312967873023,7.09944788298232e-12,1.64878560999156,0.5,0,"uniform","pooled","all_sources",NA,"ceiling",4,939
"HWYNN001","agoda | booking_via_agoda+priceline | tripcom",3,-899.481754191195,28.4679381210663,0.197668763662566,6.76033519534907e-12,1.63693177913271,0.5,0,"uniform","pooled","all_sources",NA,"ceiling",4,939
"HWYNN001","agoda+tripcom | booking_via_agoda+priceline",2,-899.54766263553,28.4020296767316,0.185060773157495,1.73614378395931e-11,1.74096978908855,0.5,0,"uniform","pooled","all_sources",NA,"ceiling",4,939
"HWYNN001","agoda+priceline+tripcom | booking_via_agoda",2,-900.098155663652,27.8515366486096,0.106718149960544,1.7424297441123e-11,1.75762574352105,0.5,0,"uniform","pooled","all_sources",NA,"ceiling",4,939
"HWYNN001","agoda | booking_via_agoda | priceline+tripcom",3,-900.533288718109,27.4164035941526,0.0690656976951146,7.12188356098087e-12,1.65221195169321,0.5,0,"uniform","pooled","all_sources",NA,"ceiling",4,939
"HWYNN001","agoda | booking_via_agoda | priceline | tripcom",4,-900.592767465488,27.3569248467736,0.0650775375741524,4.09194290457897e-11,1.63811255335773,0.5,0,"uniform","pooled","all_sources",NA,"ceiling",4,939
"HWYNN001","agoda+tripcom | booking_via_agoda | priceline",3,-900.711453454057,27.2382388582041,0.057794490794379,7.66853713544505e-12,1.71028194039553,0.5,0,"uniform","pooled","all_sources",NA,"ceiling",4,939
"HWYNN001","agoda+booking_via_agoda+priceline | tripcom",2,-901.598321086274,26.3513712259876,0.0238080991674835,1.66673632864181e-11,1.67796685212552,0.5,0,"uniform","pooled","all_sources",NA,"ceiling",4,939
"HWYNN001","agoda+booking_via_agoda | priceline+tripcom",2,-902.880868544091,25.0688237681708,0.00660269808415748,1.69800878224905e-11,1.69936662256662,0.5,0,"uniform","pooled","all_sources",NA,"ceiling",4,939
"HWYNN001","agoda+booking_via_agoda | priceline | tripcom",3,-902.994951358455,24.9547409538064,0.00589082203099629,6.70213804143735e-12,1.66599130563867,0.5,0,"uniform","pooled","all_sources",NA,"ceiling",4,939
"HWYNN001","agoda+booking_via_agoda+priceline+tripcom",1,-927.949692312262,0,8.55991808749352e-14,0,NA,0.5,0,"uniform","pooled","all_sources",NA,"ceiling",4,939
"HWYNN001","agoda | booking_via_agoda+priceline+tripcom",2,-929.792288036827,-1.84259572456563,1.35593993975906e-14,1.71734802322167e-11,1.75443678123378,0.5,0,"uniform","pooled","all_sources",NA,"ceiling",4,939
"HWYNN001","agoda+booking_via_agoda+tripcom | priceline",2,-929.973978885844,-2.02428657358257,1.13066284281014e-14,1.6654084460774e-11,1.81761187696147,0.5,0,"uniform","pooled","all_sources",NA,"ceiling",4,939
"HWYNN001","agoda+priceline | booking_via_agoda+tripcom",2,-930.018550489585,-2.06885817732359,1.08137398788519e-14,1.72928127166387e-11,1.7686077164699,0.5,0,"uniform","pooled","all_sources",NA,"ceiling",4,939
"HWYNN001","agoda | booking_via_agoda+tripcom | priceline",3,-931.5416536851,-3.591961372838,2.35776548246143e-15,7.57067737743548e-12,1.7162550044582,0.5,0,"uniform","pooled","all_sources",NA,"ceiling",4,939
"HWYNN001","agoda+tripcom | booking_via_agoda+priceline",2,-870.102977850333,68.9957113282198,0.675694555326825,1.39274781741159e-11,1.56443374534758,0.5,0,"uniform","pooled","all_sources",NA,"floor",4,939
"HWYNN001","agoda+tripcom | booking_via_agoda | priceline",3,-871.275695888106,67.8229932904469,0.209144017776116,5.18966017255518e-12,1.58732127429625,0.5,0,"uniform","pooled","all_sources",NA,"floor",4,939
"HWYNN001","agoda | booking_via_agoda+priceline | tripcom",3,-872.382040949516,66.7166482290371,0.0691776638313783,3.46379157821846e-12,1.389491887155,0.5,0,"uniform","pooled","all_sources",NA,"floor",4,939
"HWYNN001","agoda | booking_via_agoda | priceline | tripcom",4,-873.5253979935,65.5732911850529,0.0220501849482295,4.29673607718812e-11,1.44269688296434,0.5,0,"uniform","pooled","all_sources",NA,"floor",4,939
"HWYNN001","agoda+priceline+tripcom | booking_via_agoda",2,-873.779205142264,65.3194840362895,0.017107446572071,1.48033313730534e-11,1.5933130060099,0.5,0,"uniform","pooled","all_sources",NA,"floor",4,939
"HWYNN001","agoda+priceline | booking_via_agoda | tripcom",3,-874.968337513254,64.1303516652989,0.00520896651152723,6.96420743610208e-11,1.4370229538506,0.5,0,"uniform","pooled","all_sources",NA,"floor",4,939
"HWYNN001","agoda | booking_via_agoda | priceline+tripcom",3,-876.138044495932,62.9606446826208,0.00161716479121579,4.65551529275642e-12,1.41100612604236,0.5,0,"uniform","pooled","all_sources",NA,"floor",4,939
"HWYNN001","agoda+booking_via_agoda+priceline | tripcom",2,-892.04871304618,47.0499761323736,1.9899342297463e-10,1.23111100289348e-11,1.51526690395191,0.5,0,"uniform","pooled","all_sources",NA,"floor",4,939
"HWYNN001","agoda+booking_via_agoda | priceline | tripcom",3,-893.640178091213,45.4585110873406,4.05204477236013e-11,9.97919612341549e-11,1.55058498645757,0.5,0,"uniform","pooled","all_sources",NA,"floor",4,939
"HWYNN001","agoda+booking_via_agoda | priceline+tripcom",2,-896.210644785524,42.8880443930293,3.09980756716198e-12,1.33853300597648e-11,1.54827753239263,0.5,0,"uniform","pooled","all_sources",NA,"floor",4,939
"HWYNN001","agoda | booking_via_agoda+priceline+tripcom",2,-931.425719204921,7.67296997363223,1.57623959941972e-27,1.08422812621225e-11,1.4728445262072,0.5,0,"uniform","pooled","all_sources",NA,"floor",4,939
"HWYNN001","agoda | booking_via_agoda+tripcom | priceline",3,-933.176846163085,5.92184301546865,2.7360086048405e-28,8.70621861279522e-11,1.51820085078592,0.5,0,"uniform","pooled","all_sources",NA,"floor",4,939
"HWYNN001","agoda+priceline | booking_via_agoda+tripcom",2,-934.568141138504,4.53054804004978,6.80590258162683e-29,1.27984100231489e-11,1.54333520822693,0.5,0,"uniform","pooled","all_sources",NA,"floor",4,939
"HWYNN001","agoda+booking_via_agoda+priceline+tripcom",1,-939.098689178553,0,7.3332031210557e-31,0,NA,0.5,0,"uniform","pooled","all_sources",NA,"floor",4,939
"HWYNN001","agoda+booking_via_agoda+tripcom | priceline",2,-941.02974290705,-1.93105372849675,1.0632802229541e-31,1.61713943720511e-11,1.75942685953326,0.5,0,"uniform","pooled","all_sources",NA,"floor",4,939
"HWYNN001","agoda+tripcom | booking_via_agoda+priceline",2,-892.599325722839,40.2939738486548,0.558737528967301,1.6770433313189e-11,1.68190467724386,0.5,0,"uniform","pooled","all_sources",NA,"round",4,939
"HWYNN001","agoda+tripcom | booking_via_agoda | priceline",3,-893.76426209646,39.1290374750341,0.17429398675555,6.79856541595065e-12,1.66974382385775,0.5,0,"uniform","pooled","all_sources",NA,"round",4,939
"HWYNN001","agoda+priceline+tripcom | booking_via_agoda",2,-893.961143463883,38.9321561076113,0.14314557008701,1.70468828935214e-11,1.70237225090793,0.5,0,"uniform","pooled","all_sources",NA,"round",4,939
"HWYNN001","agoda | booking_via_agoda+priceline | tripcom",3,-894.809159011795,38.0841405596994,0.0613040884944504,9.78226622901329e-11,1.53135495874213,0.5,0,"uniform","pooled","all_sources",NA,"round",4,939
"HWYNN001","agoda+priceline | booking_via_agoda | tripcom",3,-895.575700879248,37.3175986922461,0.0284829217195238,5.18871185099281e-12,1.56267180906954,0.5,0,"uniform","pooled","all_sources",NA,"round",4,939
"HWYNN001","agoda | booking_via_agoda | priceline | tripcom",4,-895.928865283794,36.9644342877001,0.0200081614977664,4.06892357372138e-11,1.55593477977487,0.5,0,"uniform","pooled","all_sources",NA,"round",4,939
"HWYNN001","agoda | booking_via_agoda | priceline+tripcom",3,-896.284178050272,36.6091215212219,0.0140248043149647,4.87382186261227e-12,1.54710760075176,0.5,0,"uniform","pooled","all_sources",NA,"round",4,939
"HWYNN001","agoda+booking_via_agoda+priceline | tripcom",2,-905.079507180593,27.8137923909011,2.12389920586004e-06,1.58545165251044e-11,1.63637587694693,0.5,0,"uniform","pooled","all_sources",NA,"round",4,939
"HWYNN001","agoda+booking_via_agoda | priceline | tripcom",3,-906.590690340207,26.302609231287,4.68635727744511e-07,6.09434716174244e-12,1.63675340864135,0.5,0,"uniform","pooled","all_sources",NA,"round",4,939
"HWYNN001","agoda+booking_via_agoda | priceline+tripcom",2,-906.89515164573,25.9981479257639,3.45628487012264e-07,1.63551539168531e-11,1.65940063267913,0.5,0,"uniform","pooled","all_sources",NA,"round",4,939
"HWYNN001","agoda | booking_via_agoda+priceline+tripcom",2,-930.119435561655,2.7738640098388,2.83420447477768e-17,1.4596774385891e-11,1.609541195208,0.5,0,"uniform","pooled","all_sources",NA,"round",4,939
"HWYNN001","agoda+priceline | booking_via_agoda+tripcom",2,-931.470351433637,1.42294813785679,7.340672871342e-18,1.58877139417331e-11,1.65392607272219,0.5,0,"uniform","pooled","all_sources",NA,"round",4,939
"HWYNN001","agoda | booking_via_agoda+tripcom | priceline",3,-931.877872464327,1.0154271071674,4.88373101296063e-18,5.53373284394536e-12,1.61631345932914,0.5,0,"uniform","pooled","all_sources",NA,"round",4,939
"HWYNN001","agoda+booking_via_agoda+priceline+tripcom",1,-932.893299571494,0,1.76912022043419e-18,0,NA,0.5,0,"uniform","pooled","all_sources",NA,"round",4,939
"HWYNN001","agoda+booking_via_agoda+tripcom | priceline",2,-934.911004304194,-2.01770473270039,2.35222745567805e-19,1.65410147714104e-11,1.79735166309239,0.5,0,"uniform","pooled","all_sources",NA,"round",4,939
"HWYNN001","booking_via_agoda+priceline | tripcom",2,-801.115462391759,30.0289426461151,0.601691762818403,1.69753145093318e-11,1.70113769760754,0.5,0,"uniform","pooled","leave_out_agoda","agoda","ceiling",3,843
"HWYNN001","booking_via_agoda | priceline+tripcom",2,-802.16561262495,28.9787924129241,0.210523031216775,1.72224535291922e-11,1.72448024446539,0.5,0,"uniform","pooled","leave_out_agoda","agoda","ceiling",3,843
"HWYNN001","booking_via_agoda | priceline | tripcom",3,-802.279908895853,28.864496142021,0.187785205964718,7.05511126882682e-12,1.68300110925772,0.5,0,"uniform","pooled","leave_out_agoda","agoda","ceiling",3,843
