"hotel_id","partition","n_clusters","log_model_evidence","log_bayes_factor_partition_vs_homogeneity","posterior_probability","scaled_integration_error","integration_mode_lambda","alpha","beta","model_prior","period_scenario","source_scenario","excluded_platform","score_mode","n_platforms","n_reviews_scenario"
"HVEGAS001","agoda+booking_via_agoda | priceline+tripcom",2,-813.260656977562,-2.72940384204389,0.018360118786872,1.24336033109241e-11,2.07871838609127,0.5,0,"uniform","2025","all_sources",NA,"ceiling",4,883
"HVEGAS001","agoda+priceline | booking_via_agoda | tripcom",3,-813.772091774751,-3.24083863923215,0.0110093626178608,1.32545554082914e-11,1.98375821712588,0.5,0,"uniform","2025","all_sources",NA,"ceiling",4,883
"HVEGAS001","agoda | booking_via_agoda | priceline | tripcom",4,-814.761789753683,-4.23053661816414,0.00409205823299114,4.33704094736141e-11,1.96976814405486,0.5,0,"uniform","2025","all_sources",NA,"ceiling",4,883
"HVEGAS001","agoda+booking_via_agoda | priceline | tripcom",3,-814.854278080307,-4.32302494478847,0.00373056520736193,1.44432928454292e-11,2.04058651515642,0.5,0,"uniform","2025","all_sources",NA,"ceiling",4,883
"HVEGAS001","agoda | booking_via_agoda+priceline | tripcom",3,-819.68992305121,24.624148837238,0.74613496440145,7.3909547510844e-12,1.66587677400611,0.5,0,"uniform","2025","all_sources",NA,"floor",4,883
"HVEGAS001","agoda | booking_via_agoda | priceline | tripcom",4,-821.665560543274,22.648511345174,0.103468685275863,3.85039702783735e-11,1.73659401637953,0.5,0,"uniform","2025","all_sources",NA,"floor",4,883
"HVEGAS001","agoda | booking_via_agoda | priceline+tripcom",3,-821.748573071533,22.5654988169149,0.0952263301673844,8.06112444531291e-12,1.69304374759081,0.5,0,"uniform","2025","all_sources",NA,"floor",4,883
"HVEGAS001","agoda+tripcom | booking_via_agoda+priceline",2,-822.794820154574,21.5192517338743,0.0334485821290558,1.70998917945431e-11,1.83870718050326,0.5,0,"uniform","2025","all_sources",NA,"floor",4,883
"HVEGAS001","agoda | booking_via_agoda+priceline+tripcom",2,-823.614078499642,20.6999933888063,0.0147427443433978,1.62318569523441e-11,1.67151594639399,0.5,0,"uniform","2025","all_sources",NA,"floor",4,883
"HVEGAS001","agoda+tripcom | booking_via_agoda | priceline",3,-824.799555559869,19.5145163285792,0.00450538790417932,1.09390699630098e-11,1.88555063743154,0.5,0,"uniform","2025","all_sources",NA,"floor",4,883
"HVEGAS001","agoda | booking_via_agoda+tripcom | priceline",3,-825.522620142071,18.7914517463767,0.00218629736137009,9.07746104096766e-12,1.76244255535392,0.5,0,"uniform","2025","all_sources",NA,"floor",4,883
"HVEGAS001","agoda+priceline+tripcom | booking_via_agoda",2,-827.950501960029,16.3635699284191,0.000192882823312999,1.65537110198451e-11,1.88372386506098,0.5,0,"uniform","2025","all_sources",NA,"floor",4,883
"HVEGAS001","agoda+priceline | booking_via_agoda | tripcom",3,-828.690049293822,15.6240225946259,9.20687460463253e-05,9.23679315325712e-12,1.74628140014798,0.5,0,"uniform","2025","all_sources",NA,"floor",4,883
"HVEGAS001","agoda+priceline | booking_via_agoda+tripcom",2,-832.491428230019,11.8226436584285,2.05681074572122e-06,1.73468455152434e-11,1.78859038220323,0.5,0,"uniform","2025","all_sources",NA,"floor",4,883
"HVEGAS001","agoda+booking_via_agoda+priceline+tripcom",1,-844.314071888448,0,1.50898676340747e-11,0,NA,0.5,0,"uniform","2025","all_sources",NA,"floor",4,883
"HVEGAS001","agoda+booking_via_agoda+priceline | tripcom",2,-844.408559886723,-0.0944879982753264,1.3729344860145e-11,1.65608078227602e-11,1.88586267615445,0.5,0,"uniform","2025","all_sources",NA,"floor",4,883
"HVEGAS001","agoda+booking_via_agoda+tripcom | priceline",2,-845.943447649209,-1.6293757607616,2.95839751069833e-12,1.33620668566171e-11,2.0708732047833,0.5,0,"uniform","2025","all_sources",NA,"floor",4,883
"HVEGAS001","agoda+booking_via_agoda | priceline | tripcom",3,-846.017800540362,-1.70372865191439,2.74641067225956e-12,1.15607810014146e-11,1.91634924683064,0.5,0,"uniform","2025","all_sources",NA,"floor",4,883
"HVEGAS001","agoda+booking_via_agoda | priceline+tripcom",2,-846.06379751793,-1.74972562948199,2.62294536507937e-12,1.58457570722114e-11,1.92829271074833,0.5,0,"uniform","2025","all_sources",NA,"floor",4,883
"HVEGAS001","agoda | booking_via_agoda+priceline+tripcom",2,-816.4552871076,7.67653240077175,0.583075472827774,1.6933423535177e-11,1.85588682396038,0.5,0,"uniform","2025","all_sources",NA,"round",4,883
"HVEGAS001","agoda | booking_via_agoda+priceline | tripcom",3,-817.809770326478,6.32204918189382,0.150480486061176,1.03111476471064e-11,1.85033057443401,0.5,0,"uniform","2025","all_sources",NA,"round",4,883
"HVEGAS001","agoda | booking_via_agoda | priceline+tripcom",3,-818.29100054708,5.84081896129214,0.0930003442219312,1.05815895356833e-11,1.86274125400168,0.5,0,"uniform","2025","all_sources",NA,"round",4,883
"HVEGAS001","agoda | booking_via_agoda+tripcom | priceline",3,-818.42929747373,5.70252203464224,0.0809884269907827,1.11411933893224e-11,1.89735623258754,0.5,0,"uniform","2025","all_sources",NA,"round",4,883
"HVEGAS001","agoda+tripcom | booking_via_agoda+priceline",2,-819.13568695159,4.99613255678219,0.0399615119618439,1.47313676909318e-11,1.98089378423135,0.5,0,"uniform","2025","all_sources",NA,"round",4,883
"HVEGAS001","agoda | booking_via_agoda | priceline | tripcom",4,-819.754306003036,4.37751350533586,0.0215267799368229,9.66454318148688e-11,1.88340542578307,0.5,0,"uniform","2025","all_sources",NA,"round",4,883
"HVEGAS001","agoda+priceline | booking_via_agoda+tripcom",2,-820.159564535629,3.9722549727436,0.0143541515345578,1.58769704795996e-11,1.92774654340485,0.5,0,"uniform","2025","all_sources",NA,"round",4,883
"HVEGAS001","agoda+priceline+tripcom | booking_via_agoda",2,-820.848262290598,3.28355721777405,0.00720908078102432,1.416355921274e-11,2.00528524716262,0.5,0,"uniform","2025","all_sources",NA,"round",4,883
"HVEGAS001","agoda+tripcom | booking_via_agoda | priceline",3,-821.127485967427,3.00433354094491,0.00545273748889998,1.31183356744949e-11,1.98574471461977,0.5,0,"uniform","2025","all_sources",NA,"round",4,883
"HVEGAS001","agoda+priceline | booking_via_agoda | tripcom",3,-821.540878565234,2.59094094313821,0.00360645457043894,1.1383158054247e-11,1.89975448798194,0.5,0,"uniform","2025","all_sources",NA,"round",4,883
"HVEGAS001","agoda+booking_via_agoda+priceline+tripcom",1,-824.131819508372,0,0.000270301908017967,0,NA,0.5,0,"uniform","2025","all_sources",NA,"round",4,883
"HVEGAS001","agoda+booking_via_agoda+tripcom | priceline",2,-826.141942245481,-2.01012273710853,3.62129494702929e-05,1.23031124051213e-11,2.1148947808267,0.5,0,"uniform","2025","all_sources",NA,"round",4,883
"HVEGAS001","agoda+booking_via_agoda+priceline | tripcom",2,-826.742484058674,-2.61066455030175,1.98633229200821e-05,1.37909494905758e-11,2.0262031987532,0.5,0,"uniform","2025","all_sources",NA,"round",4,883
"HVEGAS001","agoda+booking_via_agoda | priceline+tripcom",2,-827.030467193825,-2.89864768545283,1.48930077859273e-05,1.33146197679776e-11,2.04352198727943,0.5,0,"uniform","2025","all_sources",NA,"round",4,883
"HVEGAS001","agoda+booking_via_agoda | priceline | tripcom",3,-828.542773033086,-4.41095352471405,3.28243651784716e-06,1.37755097193193e-11,2.01509614855032,0.5,0,"uniform","2025","all_sources",NA,"round",4,883
"HVEGAS001","booking_via_agoda+priceline+tripcom",1,-672.342288128123,0,0.721402078357743,0,NA,0.5,0,"uniform","2025","leave_out_agoda","agoda","ceiling",3,743
"HVEGAS001","booking_via_agoda+priceline | tripcom",2,-674.221150310899,-1.87886218277629,0.110204140289153,1.23114263739939e-11,2.086487023052,0.5,0,"uniform","2025","leave_out_agoda","agoda","ceiling",3,743
"HVEGAS001","booking_via_agoda+tripcom | priceline",2,-674.553775476797,-2.21148734867427,0.0790206571183384,3.05863363134479e-11,2.16029590148352,0.5,0,"uniform","2025","leave_out_agoda","agoda","ceiling",3,743
"HVEGAS001","booking_via_agoda | priceline+tripcom",2,-674.615617771841,-2.27332964371794,0.0742818770250064,1.17747897524059e-11,2.10494101490427,0.5,0,"uniform","2025","leave_out_agoda","agoda","ceiling",3,743
"HVEGAS001","booking_via_agoda | priceline | tripcom",3,-676.209369856818,-3.86708172869498,0.0150912472098072,1.4898064513669e-11,2.05818034631184,0.5,0,"uniform","2025","leave_out_agoda","agoda","ceiling",3,743
"HVEGAS001","booking_via_agoda+priceline | tripcom",2,-681.732441684977,3.65037645140956,0.772100634789046,1.54199888722334e-11,1.95372048455827,0.5,0,"uniform","2025","leave_out_agoda","agoda","floor",3,743
"HVEGAS001","booking_via_agoda | priceline | tripcom",3,-683.726272293081,1.65654584330616,0.105139105680739,1.26530990385976e-11,1.96685047322086,0.5,0,"uniform","2025","leave_out_agoda","agoda","floor",3,743
"HVEGAS001","booking_via_agoda | priceline+tripcom",2,-683.773642433842,1.60917570254537,0.100274773073243,1.43209015221819e-11,2.00243483097174,0.5,0,"uniform","2025","leave_out_agoda","agoda","floor",3,743
"HVEGAS001","booking_via_agoda+priceline+tripcom",1,-685.382818136387,0,0.0200602139115562,0,NA,0.5,0,"uniform","2025","leave_out_agoda","agoda","floor",3,743
"HVEGAS001","booking_via_agoda+tripcom | priceline",2,-687.495612674535,-2.11279453814802,0.00242527254536631,1.18626097379335e-11,2.13330258183587,0.5,0,"uniform","2025","leave_out_agoda","agoda","floor",3,743
"HVEGAS001","booking_via_agoda+priceline+tripcom",1,-673.504357910085,0,0.683920918818768,0,NA,0.5,0,"uniform","2025","leave_out_agoda","agoda","round",3,743
"HVEGAS001","booking_via_agoda+priceline | tripcom",2,-675.112751133047,-1.60839322296204,0.13692715542797,1.25871471905721e-11,2.07559627604806,0.5,0,"uniform","2025","leave_out_agoda","agoda","round",3,743
"HVEGAS001","booking_via_agoda | priceline+tripcom",2,-675.588960238505,-2.0846023284206,0.0850500551051058,1.19916338943693e-11,2.09644053179854,0.5,0,"uniform","2025","leave_out_agoda","agoda","round",3,743
"HVEGAS001","booking_via_agoda+tripcom | priceline",2,-675.709994727897,-2.20563681781175,0.0753546381079621,3.05995923382641e-11,2.15800092921829,0.5,0,"uniform","2025","leave_out_agoda","agoda","round",3,743
"HVEGAS001","booking_via_agoda | priceline | tripcom",3,-677.101154061593,-3.5967961515081,0.0187472325402302,1.46949706528839e-11,2.05077806547626,0.5,0,"uniform","2025","leave_out_agoda","agoda","round",3,743
"HVEGAS001","agoda+priceline+tripcom",1,-317.494411602447,0,0.69710039088364,0,NA,0.5,0,"uniform","2025","leave_out_booking_via_agoda","booking_via_agoda","ceiling",3,332
"HVEGAS001","agoda+tripcom | priceline",2,-319.101353689907,-1.60694208745963,0.13976848088502,1.35254511816537e-11,2.06778002890048,0.5,0,"uniform","2025","leave_out_booking_via_agoda","booking_via_agoda","ceiling",3,332
"HVEGAS001","agoda | priceline+tripcom",2,-319.523314291289,-2.02890268884164,0.0916545615425421,1.51637658213427e-11,1.97123683323516,0.5,0,"uniform","2025","leave_out_booking_via_agoda","booking_via_agoda","ceiling",3,332
"HVEGAS001","agoda+priceline | tripcom",2,-320.072772341281,-2.5783607388334,0.0529087480304018,1.48365593731264e-11,1.98642097435095,0.5,0,"uniform","2025","leave_out_booking_via_agoda","booking_via_agoda","ceiling",3,332
"HVEGAS001","agoda | priceline | tripcom",3,-321.119911133095,-3.62549953064791,0.0185678186583771,1.26073465809536e-11,1.967187388394,0.5,0,"uniform","2025","leave_out_booking_via_agoda","booking_via_agoda","ceiling",3,332
"HVEGAS001","agoda | priceline | tripcom",3,-327.985919903226,5.96036968403536,0.489046312587681,6.9791638787112e-12,1.66866533256737,0.5,0,"uniform","2025","leave_out_booking_via_agoda","booking_via_agoda","floor",3,332
"HVEGAS001","agoda | priceline+tripcom",2,-327.98960675277,5.95668283449157,0.487246592101167,1.38058262803588e-11,1.58161335754791,0.5,0,"uniform","2025","leave_out_booking_via_agoda","booking_via_agoda","floor",3,332
"HVEGAS001","agoda+tripcom | priceline",2,-331.088120126666,2.85816946059549,0.021982726158171,1.6956041904813e-11,1.84499328804814,0.5,0,"uniform","2025","leave_out_booking_via_agoda","booking_via_agoda","floor",3,332
"HVEGAS001","agoda+priceline+tripcom",1,-333.946289587261,0,0.00126123009389564,0,NA,0.5,0,"uniform","2025","leave_out_booking_via_agoda","booking_via_agoda","floor",3,332
"HVEGAS001","agoda+priceline | tripcom",2,-334.948105023393,-1.00181543613149,0.000463139059078327,1.57561332074557e-11,1.65279492264079,0.5,0,"uniform","2025","leave_out_booking_via_agoda","booking_via_agoda","floor",3,332
"HVEGAS001","agoda | priceline+tripcom",2,-324.576516842087,2.30517350919365,0.707632379545441,1.72058767658427e-11,1.81307543465431,0.5,0,"uniform","2025","leave_out_booking_via_agoda","booking_via_agoda","round",3,332
"HVEGAS001","agoda | priceline | tripcom",3,-326.104015733438,0.777674617842024,0.153611368179668,1.01847675879202e-11,1.85476566467042,0.5,0,"uniform","2025","leave_out_booking_via_agoda","booking_via_agoda","round",3,332
"HVEGAS001","agoda+priceline+tripcom",1,-326.88169035128,0,0.0705803100919407,0,NA,0.5,0,"uniform","2025","leave_out_booking_via_agoda","booking_via_agoda","round",3,332
"HVEGAS001","agoda+tripcom | priceline",2,-327.427259373452,-0.545569022171946,0.0409021320293559,1.51780542968914e-11,1.98934781030762,0.5,0,"uniform","2025","leave_out_booking_via_agoda","booking_via_agoda","round",3,332
"HVEGAS001","agoda+priceline | tripcom",2,-327.832514656298,-0.950824305018102,0.0272738101535869,1.68410855748093e-11,1.86538479660444,0.5,0,"uniform","2025","leave_out_booking_via_agoda","booking_via_agoda","round",3,332
"HVEGAS001","agoda+booking_via_agoda+tripcom",1,-775.14507586845,0,0.425038384755177,0,NA,0.5,0,"uniform","2025","leave_out_priceline","priceline","ceiling",3,843
"HVEGAS001","agoda+tripcom | booking_via_agoda",2,-775.512262225849,-0.367186357398396,0.294415820793353,1.29102983204705e-11,2.05734661892997,0.5,0,"uniform","2025","leave_out_priceline","priceline","ceiling",3,843
"HVEGAS001","agoda | booking_via_agoda+tripcom",2,-775.881027741794,-0.735951873343993,0.203614318448831,1.41741295813364e-11,2.01129308964119,0.5,0,"uniform","2025","leave_out_priceline","priceline","ceiling",3,843
"HVEGAS001","agoda | booking_via_agoda | tripcom",3,-777.528339825768,-2.38326395731769,0.0392093612074561,1.27081572495035e-11,1.96116134787208,0.5,0,"uniform","2025","leave_out_priceline","priceline","ceiling",3,843
"HVEGAS001","agoda+booking_via_agoda | tripcom",2,-777.567008828554,-2.42193296010339,0.0377221147951883,1.29682170061758e-11,2.05987430366907,0.5,0,"uniform","2025","leave_out_priceline","priceline","ceiling",3,843
"HVEGAS001","agoda | booking_via_agoda | tripcom",3,-784.391038820984,24.0083540074528,0.937021334327647,7.38131058883428e-12,1.66551378076478,0.5,0,"uniform","2025","leave_out_priceline","priceline","floor",3,843
"HVEGAS001","agoda+tripcom | booking_via_agoda",2,-787.496052428459,20.9033403999781,0.0420009586601282,1.71042668435272e-11,1.8381164436659,0.5,0,"uniform","2025","leave_out_priceline","priceline","floor",3,843
"HVEGAS001","agoda | booking_via_agoda+tripcom",2,-788.190284571598,20.2091082568387,0.0209777069516634,1.61882232763566e-11,1.66934949311691,0.5,0,"uniform","2025","leave_out_priceline","priceline","floor",3,843
"HVEGAS001","agoda+booking_via_agoda+tripcom",1,-808.399392828437,0,3.50795338856071e-11,0,NA,0.5,0,"uniform","2025","leave_out_priceline","priceline","floor",3,843
"HVEGAS001","agoda+booking_via_agoda | tripcom",2,-808.71905197606,-0.319659147622588,2.54816537542246e-11,1.66272984960226e-11,1.8812861770406,0.5,0,"uniform","2025","leave_out_priceline","priceline","floor",3,843
"HVEGAS001","agoda | booking_via_agoda+tripcom",2,-781.12749126759,7.47714830757252,0.75880767605403,1.6948786046986e-11,1.85454221610334,0.5,0,"uniform","2025","leave_out_priceline","priceline","round",3,843
"HVEGAS001","agoda | booking_via_agoda | tripcom",3,-782.511051519997,6.09358805516592,0.190221294374018,1.02991474355488e-11,1.84991994844322,0.5,0,"uniform","2025","leave_out_priceline","priceline","round",3,843
"HVEGAS001","agoda+tripcom | booking_via_agoda",2,-783.837042627806,4.76759694735642,0.0505112959697492,1.47475339284825e-11,1.98024973590499,0.5,0,"uniform","2025","leave_out_priceline","priceline","round",3,843
"HVEGAS001","agoda+booking_via_agoda+tripcom",1,-788.604639575163,0,0.000429385589585718,0,NA,0.5,0,"uniform","2025","leave_out_priceline","priceline","round",3,843
"HVEGAS001","agoda+booking_via_agoda | tripcom",2,-791.254263868738,-2.64962429357479,3.03480125765927e-05,1.38731842338633e-11,2.02272499699093,0.5,0,"uniform","2025","leave_out_priceline","priceline","round",3,843
"HVEGAS001","agoda+booking_via_agoda+priceline",1,-666.601108730958,0,0.41489941023396,0,NA,0.5,0,"uniform","2025","leave_out_tripcom","tripcom","ceiling",3,731
"HVEGAS001","agoda | booking_via_agoda+priceline",2,-666.763412161688,-0.162303430729594,0.352740505653326,1.38094177268054e-11,2.02752982920431,0.5,0,"uniform","2025","leave_out_tripcom","tripcom","ceiling",3,731
"HVEGAS001","agoda+priceline | booking_via_agoda",2,-667.707189307377,-1.10608057641912,0.13727078795809,1.29112320055105e-11,2.06118706821809,0.5,0,"uniform","2025","leave_out_tripcom","tripcom","ceiling",3,731
"HVEGAS001","agoda | booking_via_agoda | priceline",3,-668.753252712999,-2.15214398204125,0.0482257024041335,1.38309543840346e-11,2.017939942085,0.5,0,"uniform","2025","leave_out_tripcom","tripcom","ceiling",3,731
"HVEGAS001","agoda+booking_via_agoda | priceline",2,-668.781903715472,-2.18079498451391,0.0468635937505395,3.06079912256471e-11,2.14989422131048,0.5,0,"uniform","2025","leave_out_tripcom","tripcom","ceiling",3,731
"HVEGAS001","agoda | booking_via_agoda+priceline",2,-666.153001553361,24.4376774975826,0.883504387237133,1.66956414518486e-11,1.70148786838969,0.5,0,"uniform","2025","leave_out_tripcom","tripcom","floor",3,731
"HVEGAS001","agoda | booking_via_agoda | priceline",3,-668.179984427368,22.4106946235754,0.116386131555497,9.45795499651103e-12,1.78590624534356,0.5,0,"uniform","2025","leave_out_tripcom","tripcom","floor",3,731
"HVEGAS001","agoda+priceline | booking_via_agoda",2,-675.148900404749,15.4417786461946,0.000109481182490636,1.72082487217043e-11,1.82325862586908,0.5,0,"uniform","2025","leave_out_tripcom","tripcom","floor",3,731
"HVEGAS001","agoda+booking_via_agoda+priceline",1,-690.590679050943,0,2.15308027713835e-11,0,NA,0.5,0,"uniform","2025","leave_out_tripcom","tripcom","floor",3,731
"HVEGAS001","agoda+booking_via_agoda | priceline",2,-692.44205619823,-1.85137714728671,3.38078337222335e-12,1.28247575760017e-11,2.09405418781535,0.5,0,"uniform","2025","leave_out_tripcom","tripcom","floor",3,731
"HVEGAS001","agoda | booking_via_agoda+priceline",2,-670.857829309748,8.67525428859199,0.862585047183849,1.67718181835788e-11,1.87099288871619,0.5,0,"uniform","2025","leave_out_tripcom","tripcom","round",3,731
"HVEGAS001","agoda | booking_via_agoda | priceline",3,-672.859130411869,6.67395318647129,0.116586402135797,1.13727041479502e-11,1.90863975718762,0.5,0,"uniform","2025","leave_out_tripcom","tripcom","round",3,731
"HVEGAS001","agoda+priceline | booking_via_agoda",2,-674.589454085758,4.94362951258256,0.0206622625958157,1.55684395057092e-11,1.94442557072075,0.5,0,"uniform","2025","leave_out_tripcom","tripcom","round",3,731
"HVEGAS001","agoda+booking_via_agoda+priceline",1,-679.53308359834,0,0.000147294611333764,0,NA,0.5,0,"uniform","2025","leave_out_tripcom","tripcom","round",3,731
"HVEGAS001","agoda+booking_via_agoda | priceline",2,-681.581422932405,-2.04833933406474,1.89934732273199e-05,1.21553008760972e-11,2.12143835272321,0.5,0,"uniform","2025","leave_out_tripcom","tripcom","round",3,731
"HVEGAS001","agoda+booking_via_agoda+priceline | tripcom",2,-1709.09635105716,19.7935790592244,0.406050225487081,1.6389051092301e-11,1.89313948498983,0.5,0,"uniform","pooled","all_sources",NA,"ceiling",4,1866
"HVEGAS001","agoda | booking_via_agoda+priceline | tripcom",3,-1709.60142543375,19.2885046826286,0.245035349411961,1.1166909038141e-11,1.88568865026456,0.5,0,"uniform","pooled","all_sources",NA,"ceiling",4,1866
"HVEGAS001","agoda+priceline | booking_via_agoda | tripcom",3,-1709.6761982584,19.2137318579792,0.227381598964653,1.12628222425962e-11,1.89031503597277,0.5,0,"uniform","pooled","all_sources",NA,"ceiling",4,1866
"HVEGAS001","agoda+booking_via_agoda | priceline | tripcom",3,-1711.15473096761,17.7351991487658,0.0518366251985443,1.13824872210329e-11,1.9043658404705,0.5,0,"uniform","pooled","all_sources",NA,"ceiling",4,1866
"HVEGAS001","agoda | booking_via_agoda | priceline | tripcom",4,-1711.53188704657,17.3580430698148,0.0355500253965008,9.1599493415035e-11,1.89633153051487,0.5,0,"uniform","pooled","all_sources",NA,"ceiling",4,1866
"HVEGAS001","agoda+booking_via_agoda | priceline+tripcom",2,-1712.15565006091,16.7342800554745,0.0190521099943399,1.58310514706546e-11,1.92462687759223,0.5,0,"uniform","pooled","all_sources",NA,"ceiling",4,1866
"HVEGAS001","agoda | booking_via_agoda | priceline+tripcom",3,-1712.58958555649,16.3003445598927,0.0123448918325705,1.16279024219211e-11,1.90768580486002,0.5,0,"uniform","pooled","all_sources",NA,"ceiling",4,1866
"HVEGAS001","agoda+tripcom | booking_via_agoda+priceline",2,-1714.48393270425,14.405997412128,0.0018568754562634,1.40296175103926e-11,2.00682530271683,0.5,0,"uniform","pooled","all_sources",NA,"ceiling",4,1866
"HVEGAS001","agoda+priceline+tripcom | booking_via_agoda",2,-1715.55422852892,13.3357015874578,0.000636735707289641,1.37548907489133e-11,2.01821552622587,0.5,0,"uniform","pooled","all_sources",NA,"ceiling",4,1866
"HVEGAS001","agoda+tripcom | booking_via_agoda | priceline",3,-1716.46712085899,12.4228092573951,0.000255561308845071,1.312640296773e-11,1.98322812813213,0.5,0,"uniform","pooled","all_sources",NA,"ceiling",4,1866
"HVEGAS001","agoda+booking_via_agoda+priceline+tripcom",1,-1728.88993011638,0,1.02881572459304e-09,0,NA,0.5,0,"uniform","pooled","all_sources",NA,"ceiling",4,1866
"HVEGAS001","agoda+booking_via_agoda+tripcom | priceline",2,-1731.18979993022,-2.29986981384354,1.03161304251058e-10,1.27434153540956e-11,2.0920314037224,0.5,0,"uniform","pooled","all_sources",NA,"ceiling",4,1866
"HVEGAS001","agoda | booking_via_agoda+priceline+tripcom",2,-1731.81322241318,-2.92329229679945,5.53054435818991e-11,1.30654854050234e-11,2.04867744397723,0.5,0,"uniform","pooled","all_sources",NA,"ceiling",4,1866
"HVEGAS001","agoda+priceline | booking_via_agoda+tripcom",2,-1731.96320548767,-3.07327537129117,4.76026421227612e-11,1.291258847921e-11,2.05413599689501,0.5,0,"uniform","pooled","all_sources",NA,"ceiling",4,1866
"HVEGAS001","agoda | booking_via_agoda+tripcom | priceline",3,-1733.87247776145,-4.98254764506783,7.05414927047706e-12,1.3760349698543e-11,2.01026308149541,0.5,0,"uniform","pooled","all_sources",NA,"ceiling",4,1866
"HVEGAS001","agoda+tripcom | booking_via_agoda+priceline",2,-1719.21109942266,77.5971400866936,0.813755797097465,1.74510803826943e-11,1.78826025645149,0.5,0,"uniform","pooled","all_sources",NA,"floor",4,1866
"HVEGAS001","agoda+tripcom | booking_via_agoda | priceline",3,-1721.20929013755,75.5989493718021,0.11032930798626,9.85424501336492e-12,1.83084156552868,0.5,0,"uniform","pooled","all_sources",NA,"floor",4,1866
"HVEGAS001","agoda | booking_via_agoda+priceline | tripcom",3,-1721.72399532643,75.0842441829222,0.0659412644783414,6.59651987053227e-12,1.61982951461391,0.5,0,"uniform","pooled","all_sources",NA,"floor",4,1866
"HVEGAS001","agoda | booking_via_agoda | priceline | tripcom",4,-1723.69177312708,73.1164663822742,0.00921641942098353,2.63682391598994e-11,1.68650732983469,0.5,0,"uniform","pooled","all_sources",NA,"floor",4,1866
"HVEGAS001","agoda+priceline+tripcom | booking_via_agoda",2,-1726.47876150837,70.3294780009828,0.000567791066679377,1.72950866918601e-11,1.81655156845241,0.5,0,"uniform","pooled","all_sources",NA,"floor",4,1866
"HVEGAS001","agoda+priceline | booking_via_agoda | tripcom",3,-1727.79414061028,69.0140988990679,0.000152379544039845,7.32237290601142e-12,1.64948721794416,0.5,0,"uniform","pooled","all_sources",NA,"floor",4,1866
"HVEGAS001","agoda | booking_via_agoda | priceline+tripcom",3,-1729.20850564457,67.5997338647842,3.70404061355099e-05,7.37117520098228e-12,1.65186692642553,0.5,0,"uniform","pooled","all_sources",NA,"floor",4,1866
"HVEGAS001","agoda+booking_via_agoda+priceline | tripcom",2,-1761.68779944641,35.1204400629429,2.90467579475165e-19,1.72064641604231e-11,1.71569334120298,0.5,0,"uniform","pooled","all_sources",NA,"floor",4,1866
"HVEGAS001","agoda+booking_via_agoda | priceline | tripcom",3,-1763.72825686025,33.0799826491022,3.77518527412161e-20,9.58662865263093e-12,1.7771459360473,0.5,0,"uniform","pooled","all_sources",NA,"floor",4,1866
"HVEGAS001","agoda+booking_via_agoda | priceline+tripcom",2,-1769.19825230379,27.6099872055663,1.58982540684361e-22,1.74514760496269e-11,1.76416903503441,0.5,0,"uniform","pooled","all_sources",NA,"floor",4,1866
"HVEGAS001","agoda | booking_via_agoda+priceline+tripcom",2,-1772.35532994178,24.4529095675696,6.76469212884473e-24,1.73686712461643e-11,1.74165982857201,0.5,0,"uniform","pooled","all_sources",NA,"floor",4,1866
"HVEGAS001","agoda | booking_via_agoda+tripcom | priceline",3,-1774.34615732711,22.4620821822398,9.2393769972639e-25,9.86054534006145e-12,1.79583868108078,0.5,0,"uniform","pooled","all_sources",NA,"floor",4,1866
"HVEGAS001","agoda+priceline | booking_via_agoda+tripcom",2,-1778.40422587152,18.4040136378333,1.5967830434383e-26,1.743499973422e-11,1.78709749147076,0.5,0,"uniform","pooled","all_sources",NA,"floor",4,1866
"HVEGAS001","agoda+booking_via_agoda+priceline+tripcom",1,-1796.80823950935,0,1.62361982032504e-34,0,NA,0.5,0,"uniform","pooled","all_sources",NA,"floor",4,1866
"HVEGAS001","agoda+booking_via_agoda+tripcom | priceline",2,-1798.66525618443,-1.85701667508056,2.53508338872338e-35,1.43236832240498e-11,2.02374679351064,0.5,0,"uniform","pooled","all_sources",NA,"floor",4,1866
"HVEGAS001","agoda+tripcom | booking_via_agoda+priceline",2,-1725.44353980251,34.1511886017533,0.724812693919778,1.5888672940195e-11,1.92056578966171,0.5,0,"uniform","pooled","all_sources",NA,"round",4,1866
"HVEGAS001","agoda | booking_via_agoda+priceline | tripcom",3,-1727.40656736865,32.1881610356118,0.101787336664457,1.0037694753773e-11,1.78191691591605,0.5,0,"uniform","pooled","all_sources",NA,"round",4,1866
"HVEGAS001","agoda+tripcom | booking_via_agoda | priceline",3,-1727.4300246171,32.1647037871546,0.0994274719916682,1.18115956620518e-11,1.92395835059432,0.5,0,"uniform","pooled","all_sources",NA,"round",4,1866
"HVEGAS001","agoda+priceline+tripcom | booking_via_agoda",2,-1728.29216541816,31.3025629861036,0.0419839605052596,1.55446916984042e-11,1.93824158812109,0.5,0,"uniform","pooled","all_sources",NA,"round",4,1866
"HVEGAS001","agoda | booking_via_agoda | priceline | tripcom",4,-1729.34673018936,30.2479982149011,0.014624860891925,5.23078087833825e-11,1.81566974588722,0.5,0,"uniform","pooled","all_sources",NA,"round",4,1866
